shipment_id,order_id,courier,delivery_status
2b782508-4a86-43bd-bd55-c9703f2abb01,bb969011-8458-495f-be06-84a6d6620bc1,BlueDart,
1d6d7900-0036-4425-9aef-ba1b4d6eb78f,9e472419-90f0-4b9d-9add-785d802af852,,Out for Delivery
6bea8209-ea17-4683-88fc-0ce1b4946746,53630957-cfa2-4637-9b72-a7f7c37fc0c8,Ekart,In Transit
c5fd9741-9cb0-43f9-b8f1-f84a1e126af2,7df2288f-7701-470b-8196-ae135dd03185,BlueDart,???
fad63cc1-cbf1-48c9-b289-3e505d6ff4cf,ce15fbc9-ea3b-4da7-9686-92bc6a146382,DTDC,Delivered
71ee096d-15cf-481b-8cec-47bee4253757,f41fe746-e20b-4376-9c53-800dc8db68b8,Shadowfax,Delivered
58c04117-0462-4f4e-ae56-e7c8304e18f1,5ad26e51-ff98-4808-b5d5-541a5c7248e9,Ekart,Failed
184f1422-d0a9-43dd-b559-11ac0752f6f9,67213392-20c5-49d4-8ddd-fa18e198f49d,BlueDart,Delivered
7f4ceb8d-32b8-45c9-a74b-756f851d79ae,51455bfc-cedc-411a-9b8e-89ccdb9b0853,Delhivery,Delivered
e6f8d078-7f3e-4b24-aa36-1d02281991d6,a447b460-7b92-4603-8eb1-2dfabf0f78f0,DTDC,Delivered
f23e4e70-3e93-4f43-a33d-c74ff4007cd7,86c8e4d2-724b-46e3-b966-01324eca8fae,XpressBees,Delivered
3726f9bd-71e6-4488-be85-efd3627c1365,d82b9e83-6649-459e-8a2a-8a65bed117ef,Ekart,Pending
90e8bbf3-245f-45fb-a0b3-758a2bd4adcf,7684feb8-ed0f-4a2d-adb1-6efed411edbb,Shadowfax,Delivered
2a8dc4c3-4dcf-41f9-b20b-91638db14709,ORDER_ID_GHOST_2fb6ca20,Ekart,In Transit
ff1760af-6d23-4ab7-ad0f-d060f1a095f6,d1cfb64c-e932-4c9a-b21b-b612102783ff,BlueDart,Delivered
53053b6a-2de6-43c5-85f8-8364e80d417c,bf499221-68ce-4dd3-98df-945683793b46,BlueDart,LOST_IN_SYSTEM
c44c7c59-8c98-4fc0-87da-70ee84b19a6c,0e380830-f5de-43ae-8bba-3b469b8dfc47,Delhivery,Delivered
1d636b0c-c468-488e-8bf4-df8bc8b3acae,18928133-9f17-4156-a6c8-0e0f7a5ddbe5,XpressBees,Delivered
39629264-d2ae-419d-99f3-8dff111dbf38,8562879b-c5c0-4841-925b-3026c57e45b8,BlueDart,Delivered
90e12e7c-2d62-4633-bf07-ec65b3bcbfe2,f19dee3d-31ea-405c-ad4e-8006c632b781,XpressBees,Delivered
ead74898-716c-42f6-b734-57f6c939f871,02f923bd-ad7e-4517-ac16-33d6f8dce98b,BlueDart,Delivered
f5e8321c-eaab-4c88-b91f-91e2c2bf5230,94bd6d9a-1881-4fc2-a130-2da8290e011f,Delhivery,
fea826f5-b56e-4c5b-b046-a001188c8be2,77a4df79-a84a-4ff8-a510-8a597795ed5a,Shadowfax,Failed
48d1202d-1ee8-4244-97b3-cf41ef29faad,516defc7-51a9-4408-89d4-bc9cbd145c0e,DTDC,Failed
4807910c-d928-4bb1-9cb1-46f71e02d923,2f309bfe-b9e5-4519-9ccf-61ba8ec6761b,XpressBees,Delivered
4d40f45b-1275-4b43-a285-d2d466fde907,6cbffe65-c55a-4436-a714-23a6c077ec40,Shadowfax,Delivered
26b0307e-7c0f-4f8a-9b82-3d7f8d227a66,0fc21b1c-d768-4475-802c-d44d4fa88d7e,Shadowfax,Delivered
050a9b21-4148-4334-8c7d-d0207420f5f4,6301f5bc-ec8d-44fc-bcc3-65b2e85f44de,BlueDart,Pending
aaec98f7-f82d-44b5-9542-933760b6f52c,b5b0dfe7-33fa-4383-9f9d-94410c52a864,XpressBees,Delivered
187dce16-a633-4d81-baf9-525ff46358a0,52375941-3303-4c7b-9179-3061cbe596f1,XpressBees,Delivered
e78e8f64-d4ca-4892-8b1c-7e26033efcbc,c0547fdf-b097-4faa-b2a9-44baac53e3fc,XpressBees,Delivered
443a3457-2f72-4a21-80a3-b4ba9a06ed3a,a69e7156-a84f-47fd-9f7f-7ebcc7141a9d,Ekart,Delivered
7b3bae96-571b-43f2-b2f8-f3964a772724,e377c360-e24a-4ca2-bb60-877f014afb45,Delhivery,Delivered
9fa7cb07-f5ad-4543-9d80-ec5628a5d214,700ecf85-35b3-4ed9-a606-02ee81cb83e7,Shadowfax,Delivered
91e09220-c36b-403b-a8ee-53f35a8a0660,773277ba-9b35-4ec2-b1a4-73583c1574a2,BlueDart,Pending
7e821366-bef2-4aae-869f-63bab9407d11,3af85b66-0d23-40b1-b72a-26122ad02d75,Shadowfax,Delivered
dde00844-619e-408e-a732-8edee34bd9fb,371fa4a5-baca-41ed-9de6-00abc1e64be3,Ekart,Delivered
15c233dd-62a5-4549-8597-ea28a3f56f81,e52c8292-1d47-4f86-ba7e-5dad694834c8,BlueDart,Delivered
04d0d439-fbf6-42a2-bac6-e724faac765b,2be97544-537a-4a71-9e2a-bae56ae85d97,DTDC,Delivered
894e5af6-d605-4762-8d1d-86ec38f1e41c,aec2bca5-f8cd-47ce-8bed-78b7bfe73716,Ekart,Delivered
d935e920-0479-4c6b-b134-81fa32642a09,20dc546a-41e9-46d6-b425-94678fff0ba5,Delhivery,Delivered
c1e93bf7-d55f-4b31-bd31-0d4abe9adbb1,2774cd0d-8b2e-46b2-8cb7-76773a99734a,BlueDart,In Transit
0018aa93-9e7d-4339-859d-fefdf8126b09,f69d4cb8-60ed-4310-b0e5-49f4ea1261c6,XpressBees,Delivered
04ba02f1-a57f-451a-b29b-73a2725afaf1,c190deb8-ba65-40ee-aa73-6b550a04b673,Delhivery,Delivered
4c98f86c-a5bd-44cd-a2f4-9a48d333d2b2,b870a3e3-2b0b-4870-94aa-733e2433d89a,DTDC,Delivered
ab7a6e12-8e5f-4807-8783-dccd620a2885,61a010be-921b-446d-879b-25a788f20eb6,Shadowfax,Delivered
2631da7e-1842-4273-8530-dee27dddef65,a9dba55b-4429-4dc2-b1b6-e0dcd90a58e8,Shadowfax,Delivered
539c61cf-10b5-4cac-95b1-c7f0ce7b65e0,b5fd695c-2457-4fd4-b87f-d659902f4603,DTDC,Delivered
6c181802-1595-4e3b-873a-3b5abe29ae63,b5309a5b-f56b-4bd4-a770-ffc7fcc3dd5d,DTDC,Delivered
9efe56fa-aaf1-4f70-a300-d5144f2226c1,62657aac-c902-4a0a-8336-c0347cf8c314,BlueDart,Delivered
441d476e-9d9f-4665-b36d-8cbfaf9bd509,7b7457e3-61ab-4374-bcab-2d83b20ba05a,BlueDart,Delivered
8cb82e52-c930-486d-bdaf-8d0a7542906a,fa018d94-2810-4ba6-939c-fbd071e34765,XpressBees,Delivered
be32565e-2f3c-41ec-b3da-b8fbb5de2911,17d3df81-987d-4e23-86b6-ed3870f53af3,Ekart,Delivered
b5204487-5ab7-4102-a83b-f71edadf0963,a8457487-1626-4a46-809a-606577ef6336,DTDC,Delivered
6491515a-1d0b-4fff-b5e5-2177b0628fed,04365ea8-d6e5-474e-86e9-46fd453487ba,Delhivery,Pending
58050a49-1ce0-4044-b524-de990b4440f3,6daea978-e42e-4e55-a312-5441cb85e6a6,BlueDart,Delivered
9d7a1f0f-85cb-44fb-8b52-e9db08fdcfbb,32db6ff8-b2b3-423e-8283-59069d1a03a1,BlueDart,Pending
a4b2ed17-8983-41fb-af91-dbb58f31de0c,9e94f201-a41b-43f6-ba46-fcb50df35e7a,Shadowfax,Delivered
a4dc1a42-c7fc-4939-a1aa-7a21395f1724,d2cff9b4-3b34-4b4c-b240-c58305179e51,Ekart,Delivered
99ec9efe-6602-474c-b30c-4a2a000227a3,551215ec-7fd2-4769-8c83-485a725eb87d,Delhivery,Delivered
9a593518-b7f4-4ac7-9ac3-f667f8b6c0e8,eb529f4f-0fd2-4ab8-97a3-7703f2a67cf6,Delhivery,Delivered
1cf456e0-e5c6-4cfc-9c18-7215d4718f68,16592407-cdd2-4d74-b37f-dc720a63dcce,Ekart,Delivered
175073aa-7c54-435d-aebd-5fd898d716c8,958c37d3-d380-4c04-a73e-6f59013d2595,Delhivery,In Transit
a4383a0f-d4a4-46e1-a1df-ff8e20c4ec48,91817087-cb0a-48d7-9529-b470c5641aa1,XpressBees,Pending
2f1b1a8c-a2fb-49e1-bf18-5d120d68531a,4a53123f-5b0c-4856-9523-5a1106f76835,XpressBees,Delivered
d7049042-7152-47d5-868f-d19da9774dc9,b6c5dfeb-d5a7-4c1e-acc3-6835c9317b34,Delhivery,Failed
d11189df-3f69-43fa-a301-f8b186de7f23,af7b6b92-18b3-4b2c-b5d8-b71da81e2575,DTDC,Out for Delivery
f53ae206-101c-4324-87c8-5a380105d464,551e248a-2eb9-4aef-adc8-3adf16590573,,Delivered
64e57574-2ff9-44b0-8ead-e4d1abc00967,e9bdbb6f-ea02-451c-b6b8-b00da9a99107,,Delivered
0956d036-3d1b-4151-9926-8ac8efab6add,507177e4-2365-4a09-ab4b-d384fb835ba7,Delhivery,Out for Delivery
9375e3af-1f15-4120-a615-06df23506f61,8ad71323-27a7-4dcf-a61e-ebe55ebd5d46,Delhivery,Pending
aebbac4c-7a5c-4a5c-a7f9-1cdc0de5522f,fb66e8e7-60d8-4f66-86e0-b712c5dc3d80,XpressBees,Delivered
35a5fde2-e446-4af9-b1a3-b04883e3b011,7603271a-7a0b-4c8b-9424-20726f82c813,Shadowfax,Failed
300d2478-cd1a-4f5f-bdfa-add933a8a950,0eb2de37-838f-41e8-8338-1014c284a881,XpressBees,Delivered
6d8c94c5-660f-420e-b24a-f98529e6c8c8,b4996667-c01b-4af8-9db3-4a0435ca9292,BlueDart,Delivered
68e4a6d8-b688-4da1-81ce-bd42709b4efa,83f26a5d-ca37-4859-a791-5d85a1c3377a,XpressBees,Delivered
fb99dde3-17ac-4110-93c2-4938c3bf3a66,5899b0a6-2ac3-43a0-b2b5-775634e99f68,Shadowfax,Delivered
ec83b416-cb40-44b7-adba-c11e1b505af8,e91aa4d1-9c5a-4876-88cc-65b79dc822ca,,Delivered
522e0543-c701-4a7e-986e-0a9cf67a774f,730c61b2-171a-42b3-9852-15fa71ba354e,XpressBees,Delivered
627e3e85-456c-4dc7-a815-18cc2a18ee1a,4968228d-6481-4873-9ed8-7f64a963f5eb,XpressBees,Delivered
7cddb9e8-bf4b-4507-ae75-e623302ac1e2,7878348d-e753-4b1c-ad77-716e5f38f30b,BlueDart,Delivered
e80d1252-c431-4479-9db8-bc8359a6b747,c0a20a70-4607-402e-ac1b-f12b29ad0245,DTDC,Delivered
51cd6cb2-06ea-47ea-b680-e8ed7dda333c,7d29e49d-e0c3-44ee-8795-844fa8f26580,Ekart,Delivered
4477b3d0-3905-48b7-ac3c-e908f382a7c7,4b07b97e-7b96-4685-ba66-0babe66f6cab,BlueDart,In Transit
fc2a2147-78a4-41fe-96d2-a6df0e1f00fb,5d11bc08-6909-4bbd-a7aa-614048b8449e,,Delivered
adfc7e67-04fd-4db8-add7-c14cada6584f,c4a6b2b8-20d1-400e-a7f0-b9823a11ff0a,Shadowfax,Delivered
d2f01b58-770d-4978-88d8-237635665b8f,ecc3fa2d-003b-4bd2-98fb-04cb80853a2a,,Delivered
f95d7a6d-59a8-4b69-a764-3f811957c2f5,5a999e2d-35c4-43b9-b44b-7301fa73a8c7,BlueDart,Out for Delivery
0bf75121-3fc3-4631-8511-bd1a1cf5a689,178db598-d056-4087-b2e9-fc6247eed53a,Delhivery,Delivered
1dd3d4e3-2e14-4778-a35e-e971eb40ee68,0cf5fd18-c262-4bd6-8aef-f67833b4a9f8,,Delivered
9cfc28c3-ca02-474c-a91a-169fb7d2fd87,537a9524-5147-45c4-84ff-0aa0a0935942,Delhivery,Delivered
5dece9f1-1040-4b6e-9287-b748a4789289,acc24e9a-f790-4882-b9ab-8571acfba792,Delhivery,Delivered
066499ea-245e-49c3-b601-a32d9ed12b70,1ad01cfa-2690-49b4-aad9-7fc14ebabfdc,Ekart,Delivered
5dfc2b70-656e-49e2-bce9-f7e9779ba753,614b4b55-8d52-4508-9f0d-0602175670c5,BlueDart,Out for Delivery
548d56b2-4a92-4243-ad9c-0400d8984227,f999db7a-ce5c-4320-836e-c8294e8d5990,Ekart,Out for Delivery
b0efbf28-7d1e-4fa5-bb3a-f52bf17c6a67,8fe93a03-e344-4236-b385-d849219e4129,DTDC,Delivered
22598aa7-7109-423c-894c-b58b9af693b9,9791b0f5-de4c-4607-baca-e6d5d4905a7e,Delhivery,Delivered
d1f35c2a-a713-4eba-9683-67509f4d6e74,42ea2f00-c150-4651-8562-54d1837946a4,DTDC,
ec7db41b-2bcd-4eef-ae23-71c1e1cdd45a,1574bbd7-2131-4ae6-9aed-27611a1dc39f,XpressBees,Delivered
15545fd8-799d-4acb-9d73-80acd9105f93,799c13c2-bad5-43a4-93b6-afa5d4fab5f4,BlueDart,Delivered
612950dc-096c-4015-8890-3c32b40844a0,3752260a-91cd-4de0-9827-43b8e2efc4de,Shadowfax,In Transit
5794f7d2-b970-43ca-8795-4da8cafc8e52,9bbfa046-4385-4a2d-b645-a61f8bfb5f8a,,Failed
f4a7f4a2-5e71-467d-9487-a2c6331bd875,e88894ad-f066-449c-8452-caa650442fa6,XpressBees,In Transit
3419903b-01bd-425f-9024-4168e9ed3573,179912f7-7dfe-4d45-9c22-7910f4d2b5b9,BlueDart,Out for Delivery
91497877-5d93-4051-813e-f317bbc3bd95,b052a962-5406-4922-b7bf-6ffc4bb09b69,Shadowfax,Delivered
c7de7c61-9c0d-43ed-8693-fd626ac54ddc,d207c217-eaef-4af4-99c1-d01718db6b57,Shadowfax,Delivered
b6c3a961-0f6e-4895-8bf7-c36c2481528c,b6f969a2-40f1-45b1-870d-edf47304e115,Ekart,In Transit
38f34f1f-abb7-45be-8a60-587102f63842,55d59634-701a-4a6b-981e-54e746a9b8fd,Shadowfax,Delivered
4ce5d31b-932d-45f1-a067-0fd14570e3e3,702c8221-9719-4fa4-a8f2-54058783a69c,,Pending
2c3593b9-becb-44d2-b1ed-ee468c0e9fc6,e35a6b4a-43cb-4b0c-8fb4-5671700b96f7,Ekart,Out for Delivery
cc67fb03-8fa0-4305-9ee9-a34a08a1e167,b0a8f344-1c7e-47b9-9e74-333335329d97,Delhivery,Delivered
cdb145cf-b359-4098-83fe-2e7d2058e21a,a39ce5ef-7835-47c7-85ff-8eb7e699c785,Shadowfax,Delivered
e8993a84-094a-447c-9d7d-d9097d71a1e6,6b82f461-1428-4b0f-99fd-2fb285a5ade6,XpressBees,Delivered
b4ad3d5b-85ba-4f5d-b813-a3c2031cfe7a,3f7f4ac5-ee79-47ea-9bcf-0754cd15e0cc,BlueDart,Delivered
21563f60-c294-4271-915f-cd2fd540d63c,b0e1551d-c36c-4ffe-99c7-59a854380d67,DTDC,Delivered
b48cc6d6-e8ec-460a-8b5d-0c42e2f21b19,06668dd7-85fc-4429-9e31-7a80d66f21db,BlueDart,Out for Delivery
15d02449-5099-4268-bb72-7fdd84d52362,47e39750-45aa-431d-813a-f5661e3ee2dc,DTDC,Delivered
5907b54c-7af9-4362-bf96-8cd6cc8e7d20,8bbf7cdf-c3b9-4ade-b32f-aeb30a6b17af,XpressBees,Delivered
caad20d8-48fe-4afa-827d-e1cc997f5835,45b9ee35-1b55-4e9a-8472-ac6f0a66796f,BlueDart,Delivered
b4088ba6-adc7-45b4-b959-e8d639e67adc,9b92ca87-5663-4b26-a782-ec94e9108349,BlueDart,Delivered
f6a68d77-4d59-4cbb-bc40-f8c4d1050e8a,22aae4bf-045a-49c2-847d-456d824d0de5,Delhivery,Delivered
06704df3-f13e-4de0-8a5b-49baac7a7df1,10ec17fb-785b-4f28-96ad-bdbae4a83465,BlueDart,Delivered
79c087f0-434a-4b4f-a0d0-56af72961c77,505cc019-d1e5-4238-98a7-164e5372eb8c,XpressBees,Pending
6829fc2b-87b0-4a40-a966-462c41128c52,9c7f11c4-0c28-404a-98e9-68d7c186a1ad,XpressBees,Delivered
250b3846-dd5e-49da-8c1e-533473693ef8,cbd858c0-baa1-49a7-9347-a0216b3b6e52,Shadowfax,Failed
3c81e190-e35a-45db-b0e5-f6f030f1f256,3cd9c84a-a0b4-4a6b-8f59-9f3a4165ab82,Shadowfax,Out for Delivery
67390fd7-f254-4a77-ba25-cd5dd1e4b448,c9dbc449-dac1-468c-aa75-a627e8175ae4,XpressBees,Delivered
ea313b1e-9e07-4a09-9ffb-5f6270658bc1,54bcb7ef-5466-4398-80be-b2fad2d3a6a0,BlueDart,Delivered
38043d95-1bcc-4317-a9b6-02631e0298f7,ad5fc718-059b-4410-9a27-6721b933d854,DTDC,Delivered
1a92d8b3-e848-4b40-8c98-7fc58ff63af3,1115b808-27e4-4ecf-b4b0-d0ad96b032b0,XpressBees,Delivered
2a352b18-5db0-4936-b6a7-dec280161b0f,d46ff1de-ae87-4d18-a96d-26b1e6ddf1b2,Delhivery,In Transit
e7727309-e26c-4233-b53a-ca29602c4349,c172347f-454d-4da4-b1cc-e124459cfba7,Ekart,Delivered
dba381cd-12d1-493e-b3e4-94042b392067,91facb26-39e1-4d16-9a94-838d80abc896,DTDC,Delivered
9b91429a-ac9f-4088-a514-e42133885602,7913a61d-99ed-4dfd-822c-bd3743f64aab,DTDC,Delivered
95187b71-5475-4142-b051-a6c889c00f4c,75573467-ae20-4651-a730-bfc9844e7782,XpressBees,Delivered
2a508a45-4bc7-4879-a91a-c26a957836c2,cff06db9-1699-4604-979d-20f5bf0b8fcc,BlueDart,Delivered
c0b90003-8607-405e-b29e-a885cbb9f551,26fcbb1b-9205-4683-8cb6-ff9e65a20798,,Pending
1bdfaa10-4681-4bf8-9304-288deca93efc,ba8f543a-caf4-409f-8f5a-a6ce661d2300,,Delivered
8081cb6c-723b-4211-9126-b3acdc00fda2,259ec3df-8af6-47d5-b6a0-68bb1b1661dc,,Pending
9b021953-64ab-42a2-81ad-8aa522021758,c9ecf73b-741e-41ed-9640-0f94d8296115,XpressBees,Out for Delivery
bbd86007-258d-4ee3-be5d-6a4c171fb562,368c82b1-6756-4949-8bda-1aea954074ed,DTDC,Failed
7400f964-505b-43c0-86b0-7503a1e420e1,2096b818-aac4-48c8-a9da-1338bb982e3a,XpressBees,Pending
80c946e4-e056-487c-a9e6-13423fb2c9b2,2c0e2725-586f-4627-ab19-abbdd40f1414,Delhivery,Delivered
d599d821-a574-46c0-ada7-ecf8f89e4c4e,4375b17f-7601-4f4e-b229-df577a8f041e,Ekart,Delivered
af02a728-a431-45e0-aa1f-7ab97308b853,a65770ae-85b1-4b4a-8c43-dd9ea084d865,XpressBees,Delivered
b5dfe279-d0be-4f62-baf6-fffdb854edae,6a172a2f-ab58-4dba-84c9-db0de9794efd,Shadowfax,Delivered
2e404644-26a1-4f0c-973e-f5c98c827b03,6f9da777-cc6f-4fc5-abf0-4cc02d12d880,XpressBees,Pending
e33e0532-ad03-4f70-baf6-522ce713a0cf,8a64b3c9-0da9-4acf-9390-c8b6b8cb3e62,BlueDart,Out for Delivery
b1523d19-23fd-431b-a02f-e3c5169dee74,4d7629f9-5a07-4149-aedb-667ba9b96166,XpressBees,Delivered
48e1f1a4-a801-4cde-b426-28495a818ef5,e6a36a8a-c9c5-4fb3-82fb-a18342a7f12b,Delhivery,Delivered
9250ba22-9253-45ca-86db-5fd876370939,3b34b286-f6a0-4370-8f2b-f029cf956e1c,Ekart,Failed
d36c93f1-f3eb-4502-b440-dcbb24e1b188,d429a1dd-89d0-443a-980f-6ecca48378bc,BlueDart,Delivered
43ab8a63-3402-4ebc-8a0c-7d532ed22d18,2e3801f9-be51-40d8-a72f-3f8a235ee732,Delhivery,???
a1287e1b-7a45-4f66-bd4d-0f015fe8deb1,09b74784-bf58-4786-8061-15a37bd284f2,DTDC,Delivered
f4f083b3-32b6-4eaa-9af6-49c11db974e9,40771713-8370-44fd-952f-7099a24afe3c,Delhivery,Pending
b5fb2f63-90e7-4f47-9009-54f45932008e,6746569a-ae3d-4b45-abcc-415f469d8d77,Delhivery,Failed
87034bbb-3d05-4e17-999f-c878820af5c9,2f008fc4-e7e0-44a0-ac21-4a4a9c1d73e9,Delhivery,Delivered
f44ac0dc-39c8-4cff-9912-86cb161493f7,7a863748-72be-4149-aa6c-ab62125f9fb0,Shadowfax,Failed
f4a7bbe8-1a7f-4b98-a8d6-4542628c7ff8,6c9dd392-be19-4144-8c67-fea84075f178,DTDC,Delivered
d0fc1dad-a7be-40a3-8e91-21a2a24fe153,c0f70413-9119-4320-832f-c2eeb8fbea07,Shadowfax,Delivered
53269045-cb98-4656-8527-e39735f30527,1da8aa91-4329-4f00-b3f2-ea28be82eb12,Ekart,Delivered
36db4da0-b810-4d2f-ba86-dc8367bfc37b,7287a0c6-b045-413b-8e7f-00c882d0f337,Shadowfax,In Transit
be16dacf-41c4-4a89-a347-88801deccb00,2fc75ef2-7667-425a-966f-0e5e5b059d21,BlueDart,Pending
89a5e918-f0c8-4c1d-b134-b44d6fc06ac0,50f9c36d-1720-4ff5-8fd4-d1dbffeee8da,Ekart,Delivered
7a915c70-3caa-49d9-b744-da83300c5641,0277da28-9f45-4879-92d0-f8de2b396fb8,Ekart,Failed
1a877e22-3f9e-48ef-952d-af57b7d443e8,f8ec7175-9a20-4c47-bf58-81187e330573,DTDC,Delivered
77c78316-def1-4b16-a88a-182615cbe1f4,04be61d1-dada-4d65-8557-563b1de154dd,BlueDart,Delivered
b05356ef-acad-46c1-8684-ae045eade61c,c1c56140-9a3e-4c1f-81f2-70077ac6e009,DTDC,In Transit
7f1bb5c9-9452-4d01-af46-aa6ebd5028de,2d2eca18-147c-4ffc-a3bc-a1922ec3a5aa,DTDC,Pending
33cf2df7-5132-42a4-ae32-38b817fc77f1,9595e930-7162-4d38-9af0-bb29cf8a52f0,Shadowfax,In Transit
9fe739e4-5af5-4db3-b353-ea28dd56094d,e688e06d-a6f7-4920-bf40-edcc02bf3785,DTDC,Delivered
ea38ecef-0010-4fb5-9d13-bcb2d54e8acb,7bb02259-de36-4805-a5a2-4ff94de6b8fe,XpressBees,Delivered
a507eade-84c3-4565-b408-37214e7911b9,16b806d5-b8ac-4be9-a90f-fc62cc1b522a,Shadowfax,Delivered
ee120c02-645f-41ce-bbfa-7fc5c512104b,76955da9-7205-40fe-b094-9afaf9cbcd17,Shadowfax,Delivered
7b15089d-5bfe-452a-9436-969fa28d5473,3a80ad89-9088-47f6-a286-79fb16d5e209,Delhivery,Delivered
eade5874-12b7-4565-895b-aa2682ece820,d588d229-a053-413c-9dd9-63ce26a956aa,,Delivered
f3b918b6-019b-42ce-af71-eb42848b11ac,044f2bc1-5556-47b7-9240-d78e823bf0f9,BlueDart,Pending
a5d948f1-8c10-46af-af6c-4168d34bb1b7,641246cb-84a1-403e-807c-e6e33b344dd5,Shadowfax,Delivered
a467a050-e98b-41b8-aec3-6488f4795fc2,1bbdd9df-310e-4c86-8dd6-6da8f21cc502,DTDC,Delivered
628998aa-7960-4a2f-a4af-bc229e673552,178a838a-091f-4ff0-aa0e-cb8f86f3059b,Shadowfax,Pending
c2d0015f-522e-4b88-a071-63c776d6bcf0,ccc89f9e-417b-4cf5-9608-f4477816bc96,DTDC,Delivered
4fb68052-b488-4e49-b30a-70f2ff6f9cbc,78fa68b2-8074-4663-a20c-9d3e9ac08b78,Delhivery,In Transit
9e934cce-d414-4704-986f-f031ff041633,4553144b-a5f8-4bc1-9722-4c5a99439b8e,Delhivery,Delivered
98e4df23-48db-467e-aa87-40e071746695,a84480cb-1341-46e9-8739-d395300ae613,BlueDart,In Transit
72f0d7ff-dd22-4dc8-bb05-de0848c45e25,e3b1a90e-7f47-45a5-80d2-ca71b5b097e3,XpressBees,Delivered
58d6f065-e5b4-4244-aa36-8b497ec0b16a,ee537be2-33c7-4903-ab90-86d99bb2e132,XpressBees,In Transit
33a967d1-8c9f-473d-97c0-cfc1e8e3239f,6123e5f8-c1be-4435-8e50-164f94712257,DTDC,Delivered
ba388e6b-a125-44b4-a48a-62046afe6b70,ORDER_ID_GHOST_07678a87,Ekart,Delivered
9b974c5b-cd5c-4599-8b9a-57554f23a9e9,2c725cb9-ef80-4f3f-be69-6e20a34db9f8,Shadowfax,Out for Delivery
4e965680-8293-4904-bd85-296c1761c3aa,d1353c07-9450-42f0-ab1e-32170f3603c1,DTDC,Delivered
749ed307-15bb-4cb9-a6b7-f11f5a223c85,0c0d5381-94ad-42d2-bc72-ff29f6cb3ea4,Ekart,Pending
517507f8-a26e-4380-be79-0aea40cc3b91,8f873a72-2d00-42d9-a4ca-75a52ed40058,Ekart,
b0cc5570-045d-4b19-9a9d-2efd5900da91,4e6d61b3-e3a2-4b29-95f6-f99b96df6930,Ekart,Delivered
abb6fcab-1c2d-4bfb-bfe2-6cfa58034f19,e3e8c3d7-da7b-4ecc-bcb8-b32fcc5a448e,XpressBees,In Transit
09af8022-8b68-478f-94a1-2b81a55711bc,3de1d812-70e3-4fae-bc70-11b8beec3195,XpressBees,Delivered
031c2484-3be5-4318-bf34-d9a087ed1b51,ea201e63-b25a-4413-bb5a-b2a4687e2e18,BlueDart,Delivered
9d15a5f9-a36e-4a8c-bb8b-7f947aa371a2,2bf0a641-e5aa-4bd0-a357-4855f531a2f2,Ekart,Out for Delivery
33dc5f1a-f684-4b68-a321-f11143ffe651,7537cfb9-5f29-46d8-8774-bc64abe1b290,Delhivery,Delivered
8ab04a7d-9b2a-461f-8ece-42154c8bd887,739c814f-b864-4412-804d-db7b8e7b5c9d,Ekart,Delivered
1b5714c4-ef10-4559-9d4c-15fbed88451f,1240e650-5e1a-4f69-b537-2cec6db9b524,XpressBees,Delivered
0c61f6ea-c3ce-4bb6-bb4a-a617e8850314,ee18f42d-ca62-4509-97e5-7abc9dfc42ce,DTDC,Delivered
9fdd8751-1866-4512-922b-1272d172ece7,9f110922-e955-4649-a25e-ed4019d1dc6d,DTDC,Delivered
d3584ad4-a7ca-4ce7-85ef-8752b7ecb71f,bd499f11-b323-4349-8c37-ffa43c76334f,XpressBees,Delivered
c766a048-ac76-4eab-a0b8-68851c8a4a9c,e16d6a94-6275-472b-8488-35d65ce22e1e,,Pending
89ae4fe8-3ca8-48ca-a7b5-543dadb030eb,635e459d-9f05-4708-ab74-3e3c9cb7fa2a,BlueDart,Pending
b8debe81-a0d5-4323-9dad-56cce1f09537,cfb736cc-3950-4f5f-947a-62a85dee06fe,Delhivery,Delivered
a149c5dc-86dc-4f38-aa53-11363bb29e03,db6800d9-ccea-4215-82b0-909a4a830399,XpressBees,Out for Delivery
77feb592-9722-4cc5-a571-18cb35eafe9e,9532ee37-3c43-4243-9b65-2ed0518dd768,BlueDart,Delivered
d822e649-7a32-49fa-bc14-7ff4d4bf75f7,d8028e46-f1d2-4923-9a80-1a30f0ed412c,Shadowfax,Delivered
54315ef8-6c6e-41c4-92b2-d9baa1b8cbb2,4448a41e-9a24-4744-a4fe-032a6ef3e9eb,DTDC,LOST_IN_SYSTEM
df9e087b-dc45-4ec2-8cb7-e23ea45cc0da,35cfc47b-c129-4200-a326-5d3b31a9190f,XpressBees,In Transit
09c6c623-5954-430e-9ee2-7847feba3a0e,93282fa3-db50-4437-88f2-2d7b8699da1c,DTDC,Delivered
9b4a5337-07d2-46bb-b9ea-085fa92a357b,704a8785-02f6-469d-961b-fd79d4c00dbb,BlueDart,Out for Delivery
8ee6ddb0-99bc-46fb-b8c2-6758a9a8b381,068c534e-c5d7-43f7-8a44-a850d98fa9d5,DTDC,Failed
39d8efe7-4322-47f4-a229-b74484d40264,16446016-80f8-44e2-9442-9e6df4be9dc5,Shadowfax,Delivered
464a412c-7ba3-47b2-8222-f41722af53a9,c0690dff-e3ca-4587-956a-0d8872cf3395,,Out for Delivery
